path,line,categories,source
Assets/MainGame/Script/UI/UIOpening.cs,124,hierarchy_lookup,"LiveMatch[awayIndex].transform.FindChild(""wdl"").GetComponent<GameUIElement>().text = awayText;"
Assets/MainGame/Script/UI/UIOpening.cs,128,hierarchy_lookup,"LiveMatch[homeIndex].transform.FindChild(""wdl"").GetComponent<GameUIElement>().text = homeText;"
Assets/MainGame/Script/UI/UIOpening.cs,140,hierarchy_lookup,"LiveMatch[i].transform.Find(""team"").GetComponent<GameUIElement>().text = (i == 0 ? SimulPlayerManager.strMyTeam : SimulPlayerManager.strCPUTeam);"
Assets/MainGame/Script/UI/UIOpening.cs,151,hierarchy_lookup,"SeasonRace[i].transform.Find(""team"").GetComponent<GameUIElement>().text = (i == 0 ? SimulPlayerManager.strMyTeam : SimulPlayerManager.strCPUTeam);"
Assets/MainGame/Script/UI/UIOpening.cs,168,hierarchy_lookup,"SeasonRace[awayIndex].transform.FindChild(""rank"").GetComponent<GameUIElement>().text = awayTeam.ranking.ToString();"
Assets/MainGame/Script/UI/UIOpening.cs,169,hierarchy_lookup,"SeasonRace[awayIndex].transform.FindChild(""wdl"").GetComponent<GameUIElement>().text = info.awayWdl[0] + ""승 "" + info.awayWdl[1] + ""무 "" + info.awayWdl[2] + ""패"";"
Assets/MainGame/Script/UI/UIOpening.cs,171,hierarchy_lookup,"SeasonRace[homeIndex].transform.FindChild(""rank"").GetComponent<GameUIElement>().text = homeTeam.ranking.ToString();"
Assets/MainGame/Script/UI/UIOpening.cs,172,hierarchy_lookup,"SeasonRace[homeIndex].transform.FindChild(""wdl"").GetComponent<GameUIElement>().text = info.homeWdl[0] + ""승 "" + info.homeWdl[1] + ""무 "" + info.homeWdl[2] + ""패"";"
Assets/MainGame/Script/UI/UIOpening.cs,179,hierarchy_lookup,"center[0].transform.FindChild(""Label"").GetComponent<GameUIElement>().text = day.ToString();"
Assets/MainGame/Script/UI/UIOpening.cs,197,dynamic_load,"GameObject obj = Util.Load(""MainGame/prefabs/gameUI/consectiveGamePrefab"", transform, new Vector3(0, 361, 0));"
Assets/MainGame/Script/UI/UIOpening.cs,214,hierarchy_lookup,"SeasonRace[awayIndex].transform.FindChild(""rank"").GetComponent<GameUIElement>().text = awayTeam.ranking.ToString();"
Assets/MainGame/Script/UI/UIOpening.cs,215,hierarchy_lookup,"SeasonRace[awayIndex].transform.FindChild(""wdl"").GetComponent<GameUIElement>().text = awayTeam.win + ""승 "" + awayTeam.draw + ""무 "" + awayTeam.lose + ""패"";"
Assets/MainGame/Script/UI/UIOpening.cs,217,hierarchy_lookup,"SeasonRace[homeIndex].transform.FindChild(""rank"").GetComponent<GameUIElement>().text = homeTeam.ranking.ToString();"
Assets/MainGame/Script/UI/UIOpening.cs,218,hierarchy_lookup,"SeasonRace[homeIndex].transform.FindChild(""wdl"").GetComponent<GameUIElement>().text = homeTeam.win + ""승 "" + homeTeam.draw + ""무 "" + homeTeam.lose + ""패"";"
Assets/MainGame/Script/UI/UIOpening.cs,255,input_gate,anim.enabled = true;
Assets/MainGame/Script/UI/UIOpening.cs,272,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.5f, 0);"
Assets/MainGame/Script/UI/UIPause.cs,33,dynamic_load,"Util.Load(""MainGame/prefabs/gameUI/QuitPopupPrefab"", transform.parent, Vector3.zero).GetComponent<UIQuit>().init(_manager);"
Assets/MainGame/Script/UI/UIPause.cs,52,hierarchy_lookup,"pvpObj.transform.Find(""count"").GetComponent<GameUIElement>().text = num + ""/3"";"
Assets/MainGame/Script/UI/UIPause.cs,64,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.3f, 1);"
Assets/MainGame/Script/UI/UIPlayerChange.cs,91,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.5f, 1);"
Assets/MainGame/Script/UI/UIPlayerChange.cs,368,hierarchy_lookup,"GameUIElement bar1 = gauge[i].transform.Find(""bar1"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,369,hierarchy_lookup,"GameUIElement bar2 = gauge[i].transform.Find(""bar2"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,370,hierarchy_lookup,"GameUIElement Label = gauge[i].transform.Find(""Label"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,371,hierarchy_lookup,"GameUIElement minus = gauge[i].transform.Find(""minus"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,431,hierarchy_lookup,"GameUIElement outbar1 = outGauge[i].transform.Find(""bar1"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,432,hierarchy_lookup,"GameUIElement outbar2 = outGauge[i].transform.Find(""bar2"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,433,hierarchy_lookup,"GameUIElement outLabel = outGauge[i].transform.Find(""Label"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,434,hierarchy_lookup,"GameUIElement outminus = outGauge[i].transform.Find(""minus"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,436,hierarchy_lookup,"GameUIElement inbar1 = inGauge[i].transform.Find(""bar1"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,437,hierarchy_lookup,"GameUIElement inbar2 = inGauge[i].transform.Find(""bar2"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,438,hierarchy_lookup,"GameUIElement inLabel = inGauge[i].transform.Find(""Label"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,439,hierarchy_lookup,"GameUIElement inminus = inGauge[i].transform.Find(""minus"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,623,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.2f, 0);"
Assets/MainGame/Script/UI/UIPlayerChange.cs,661,hierarchy_lookup,"GameUIElement timerLabel = timerObj.transform.Find(""Label"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerChange.cs,662,hierarchy_lookup,"GameUIElement timerGauge = timerObj.transform.Find(""gauge"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,55,tween_transform,"BatterObj.transform.localPosition = new Vector3(470, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,61,tween_transform,"PitcherObj.transform.localPosition = new Vector3(-476, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,62,tween_transform,"BatterObj.transform.localPosition = new Vector3(470, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,93,tween_transform,"PitcherObj.transform.localPosition = new Vector3(-795, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,110,tween_transform,"BatterObj.transform.localPosition = new Vector3(795, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,161,tween_transform,"PitcherObj.transform.localPosition = new Vector3(-795, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,162,tween_transform,"BatterObj.transform.localPosition = new Vector3(795, 138, 0);"
Assets/MainGame/Script/UI/UIPlayerInfo.cs,181,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.5f, 0);"
Assets/MainGame/Script/UI/UIQuit.cs,15,tween_transform,transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/UIQuit.cs,16,tween_transform,transform.localPosition = Vector3.zero;
Assets/MainGame/Script/UI/UIQuit.cs,36,hierarchy_lookup,"Destroy(GameObject.FindWithTag(""SIMUL_TAG"").gameObject);"
Assets/MainGame/Script/UI/UIScoreBoard.cs,21,camera_coordinates,uguiView.displayCanvas.worldCamera = GameUIRoot.FindCameraForLayer(gameObject.layer);
Assets/MainGame/Script/UI/UIScoreBoard.cs,27,render_order_alpha,"uguiView.SetInheritedRendering(scoreboardPanel.CalculateFinalAlpha(Time.frameCount),"
Assets/MainGame/Script/UI/UIScoreBoard.cs,28,render_order_alpha,"scoreboardPanel.startingRenderQueue, scoreboardPanel.sortingOrder);"
Assets/MainGame/Script/UI/UIScoreBoard.cs,34,tween_transform,else board.transform.localPosition = position;
Assets/MainGame/Script/UI/UIScoreBoard.cs,104,tween_transform,"topUI.transform.localPosition = new Vector3(700, 35, 0);"
Assets/MainGame/Script/UI/UIScoreBoard.cs,154,tween_transform,"topUI.transform.localPosition = new Vector3(480, 35, 0);"
Assets/MainGame/Script/UI/UIScoreBoard.cs,165,tween_transform,GameUITween tween1 = board.GetComponent<GameUITweenPosition>();
Assets/MainGame/Script/UI/UIScoreBoard.cs,176,tween_transform,GameUITween tween2 = topUI.GetComponent<GameUITweenPosition>();
Assets/MainGame/Script/UI/UIScoreBoard.cs,193,tween_transform,"topUI.transform.localPosition = new Vector3(700, 35, 0);"
Assets/MainGame/Script/UI/UIScoreBoard.cs,224,tween_transform,"topUI.transform.localPosition = new Vector3(700, 35, 0);"
Assets/MainGame/Script/UI/UIScoreBoard.cs,359,input_gate,autoButton.GetComponent<Collider>().enabled = !bActive;
Assets/MainGame/Script/UI/UIScoreBoard.cs,399,tween_transform,"GameUITweenPosition.Begin(Timer, 0.2f, new Vector3(0, (155*1.5f), 0));"
Assets/MainGame/Script/UI/UIScoreBoard.cs,413,tween_transform,"GameUITweenPosition.Begin(Timer, 0.2f, new Vector3(0, 88, 0));"
Assets/MainGame/Script/UI/UIScoreBoard.cs,427,tween_transform,"GameUITweenPosition.Begin(Timer, 0.2f, new Vector3(0, 155*1.5f, 0));"
Assets/MainGame/Script/UI/UIScoreShow.cs,52,input_gate,myTeam[0].enabled = !bHome;
Assets/MainGame/Script/UI/UIScoreShow.cs,53,input_gate,myTeam[1].enabled = bHome;
Assets/MainGame/Script/UI/UIScoreShow.cs,63,input_gate,myTeam[0].enabled = true;// !_manager.bMyHome;
Assets/MainGame/Script/UI/UIScoreShow.cs,64,input_gate,myTeam[1].enabled = false;// _manager.bMyHome;
Assets/MainGame/Script/UI/UIScoreShow.cs,99,tween_transform,scorePanel[i].transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/UIScoreShow.cs,101,tween_transform,scoreAlphaPanel[i].transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/UIScoreShow.cs,102,tween_transform,GameUITweenAlpha a = scorePanel[i].GetComponent<GameUITweenAlpha>();
Assets/MainGame/Script/UI/UIScoreShow.cs,103,tween_transform,GameUITweenScale b = scorePanel[i].GetComponent<GameUITweenScale>();
Assets/MainGame/Script/UI/UIScoreShow.cs,104,tween_transform,GameUITweenAlpha c = scoreAlphaPanel[i].GetComponent<GameUITweenAlpha>();
Assets/MainGame/Script/UI/UIScoreShow.cs,105,tween_transform,GameUITweenScale d = scoreAlphaPanel[i].GetComponent<GameUITweenScale>();
Assets/MainGame/Script/UI/UIScoreShow.cs,117,input_gate,light[0].enabled = bTopInning;
Assets/MainGame/Script/UI/UIScoreShow.cs,118,input_gate,light[1].enabled = !bTopInning;
Assets/MainGame/Script/UI/UIScoreShow.cs,130,tween_transform,scorePanel[i].transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/UIScoreShow.cs,132,tween_transform,scoreAlphaPanel[i].transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/UIScoreShow.cs,134,tween_transform,GameUITweenAlpha a = scorePanel[i].GetComponent<GameUITweenAlpha>();
Assets/MainGame/Script/UI/UIScoreShow.cs,135,tween_transform,GameUITweenScale b = scorePanel[i].GetComponent<GameUITweenScale>();
Assets/MainGame/Script/UI/UIScoreShow.cs,136,tween_transform,GameUITweenAlpha c = scoreAlphaPanel[i].GetComponent<GameUITweenAlpha>();
Assets/MainGame/Script/UI/UIScoreShow.cs,137,tween_transform,GameUITweenScale d = scoreAlphaPanel[i].GetComponent<GameUITweenScale>();
Assets/MainGame/Script/UI/UIScoreShow.cs,150,input_gate,light[0].enabled = manager.bMyTurn;
Assets/MainGame/Script/UI/UIScoreShow.cs,151,input_gate,light[1].enabled = !manager.bMyTurn;
Assets/MainGame/Script/UI/UIScoreShow.cs,157,input_gate,anim.enabled = true;
Assets/MainGame/Script/UI/UIScoreShow.cs,174,tween_transform,"GameUITweenAlpha.Begin(scorePanel[i].gameObject, 0.3f, 1);"
Assets/MainGame/Script/UI/UIScoreShow.cs,180,tween_transform,"scoreAlphaPanel[curIndex].transform.localScale = new Vector3(2, 2);"
Assets/MainGame/Script/UI/UIScoreShow.cs,181,tween_transform,"GameUITweenScale.Begin(scoreAlphaPanel[curIndex].gameObject, 0.2f, Vector3.one);"
Assets/MainGame/Script/UI/UIScoreShow.cs,182,tween_transform,"GameUITweenAlpha.Begin(scorePanel[curIndex].gameObject, 0.2f, 0);"
Assets/MainGame/Script/UI/UIScoreShow.cs,194,tween_transform,"GameUITweenAlpha.Begin(scorePanel[curIndex].gameObject, 0.3f, 0);"
Assets/MainGame/Script/UI/UIScoreShow.cs,195,tween_transform,"GameUITweenScale.Begin(scorePanel[curIndex].gameObject, 0.3f, new Vector3(1.5f, 1.5f, 1));"
Assets/MainGame/Script/UI/UIStarting.cs,104,hierarchy_lookup,"infoSpr[i] = gaugeObj[i].transform.Find(""name"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/UIStarting.cs,300,hierarchy_lookup,"Util.SetSpritePixelPerfect(box.Find(""logo"").GetComponent<GameUIElement>(), ""logo_"" + teamIndex);"
Assets/MainGame/Script/UI/UIStarting.cs,302,hierarchy_lookup,"Util.SetSpritePixelPerfect(box.FindChild(""logo"").GetComponent<GameUIElement>(), ""logo_"" + (int)curPlayer.getPlayerData().eTeam);"
Assets/MainGame/Script/UI/UIStarting.cs,305,hierarchy_lookup,"box.Find(""num"").GetComponent<GameUIElement>().text = (count+1).ToString();"
Assets/MainGame/Script/UI/UIStarting.cs,306,hierarchy_lookup,"box.Find(""lineup"").GetComponent<GameUIElement>().text = curPlayer.getName();"
Assets/MainGame/Script/UI/UIStarting.cs,324,hierarchy_lookup,"Util.SetSpritePixelPerfect(box.Find(""logo"").GetComponent<GameUIElement>(), ""logo_"" + teamIndex);"
Assets/MainGame/Script/UI/UIStarting.cs,326,hierarchy_lookup,"Util.SetSpritePixelPerfect(box.Find(""logo"").GetComponent<GameUIElement>(), ""logo_"" + (int)curPlayer.getPlayerData().eTeam);"
Assets/MainGame/Script/UI/UIStarting.cs,399,tween_transform,"GameUITweenAlpha.Begin(_text_active, 0.2f, 0);"
Assets/MainGame/Script/UI/UIStarting.cs,410,tween_transform,GameUITween tween = CameraManager.GetInstance().GetComponent<GameUITween>();
Assets/MainGame/Script/UI/UIStarting.cs,413,input_gate,tween.enabled = false;
Assets/MainGame/Script/UI/UIStarting.cs,415,tween_transform,"GameUITweenAlpha.Begin(gameObject, 0.5f, 0);"
Assets/MainGame/Script/UI/UIWalkOff.cs,22,tween_transform,"arrow.transform.localPosition = new Vector3((38 + step * 13), -24, 0);"
Assets/MainGame/Script/UI/ui_etc/HitEffect.cs,54,tween_transform,"hitEffectAnim.transform.localPosition = new Vector3(x, y + 197, -90);"
Assets/MainGame/Script/UI/ui_etc/HitEffect.cs,55,tween_transform,"hitEffectAnim.transform.localScale = new Vector3(scale, scale, 100);"
Assets/MainGame/Script/UI/ui_etc/HitEffect.cs,58,input_gate,hitEffectAnim.GetComponent<Renderer>().enabled = true;
Assets/MainGame/Script/UI/ui_etc/HitEffect.cs,67,input_gate,hitEffectAnim.GetComponent<Renderer>().enabled = false;
Assets/MainGame/Script/UI/ui_etc/changeController.cs,63,input_gate,GetComponent<GameUIElement>().enabled = true;
Assets/MainGame/Script/UI/ui_etc/consectiveGameUI.cs,12,tween_transform,transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/ui_etc/consectiveGameUI.cs,13,hierarchy_lookup,"transform.Find(""Label"").GetComponent<GameUIElement>().text = (11 - Mode.ConsecutiveNum) + ""/10"";"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,34,hierarchy_lookup,"basicInfo.transform.Find(""name"").gameObject.GetComponent<GameUIElement>().text = player.getName();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,36,hierarchy_lookup,"basicInfo.transform.Find(""logo"").gameObject.GetComponent<GameUIElement>().spriteName = ""logo_"" + team;"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,39,hierarchy_lookup,"Util.SetSpritePixelPerfect(basicInfo.transform.FindChild(""logo"").gameObject.GetComponent<GameUIElement>(), ""logo_"" + (int)player.getPlayerData().eTeam);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,57,tween_transform,"skillInfo.transform.localPosition = new Vector3(0, -244, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,71,tween_transform,"slot[i].transform.localScale = new Vector3(1.15f, 1.15f, 1);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,72,hierarchy_lookup,"slot[i].transform.FindChild(""effect"").gameObject.SetActive(false);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,129,tween_transform,"todayStat.transform.localPosition = new Vector3(0, -303, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,138,hierarchy_lookup,"GameUIElement pos = basicInfo.transform.Find(""pos"").gameObject.GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,142,hierarchy_lookup,"GameUIElement overallLabel = basicInfo.transform.Find(""overrall"").gameObject.GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,153,tween_transform,transform.localPosition = startPos;
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,162,hierarchy_lookup,"todayStat.transform.Find(""Label1"").GetComponent<GameUIElement>().text = ""[75ACEAFF]자책 [ffffff]"" + player.getStat(Param.ST_PER) + ""[75ACEAFF]   피안 [ffffff]"" + player.getStat(Param.ST_PH) + ""[75ACEAFF]   삼진 [ffffff]"" + player.getStat(Param.ST_PSO) + ""[-]"";"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,180,tween_transform,"todayStat.transform.localPosition = new Vector3(0, -303, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,181,hierarchy_lookup,"todayStat.transform.Find(""Label1"").GetComponent<GameUIElement>().text = ""[75ACEAFF]안타 [FFFFFF]"" + player.getStat(Param.ST_H) + ""/"" + (player.getStat(Param.ST_AB) - 1) + ""   [75ACEAFF]홈런 [FFFFFF]"" + player.getStat(Param.ST_HR) + ""   [75ACEAFF]타점 [FFFFFF]"" + player.getStat(Param.ST_RBI) + ""   [75ACEAFF]도루 [FFFFFF]"" + player.getStat(Param.ST_SBS) + ""[-]"";"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,187,hierarchy_lookup,"GameUIElement pos = basicInfo.transform.Find(""pos"").gameObject.GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,191,hierarchy_lookup,"GameUIElement overallLabel = basicInfo.transform.Find(""overrall"").gameObject.GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,202,tween_transform,transform.localPosition = startPos;
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,224,tween_transform,GameUITween tween1 = GetComponent<GameUITweenPosition>();
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,230,tween_transform,"GameUITweenAlpha.Begin(todayInfo.gameObject, 0.2f, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,231,tween_transform,"GameUITweenPosition.Begin(skillInfo.gameObject, 0.2f, new Vector3(0,-37,0));"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,245,tween_transform,"todayStat.transform.localPosition = new Vector3(0, statPosY, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,249,tween_transform,"todayStat.transform.localPosition = new Vector3(0, statPosY, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,259,tween_transform,"skillInfo.transform.localPosition = new Vector3(0, -37, 0);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,262,tween_transform,GameUITween tween1 = GetComponent<GameUITweenPosition>();
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,321,dynamic_load,"quickBuffUI obj = Util.Load(""MainGame/prefabs/QuickUI/actionBuffPrefab"", todayStat.transform, Vector3.zero).GetComponent<quickBuffUI>();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,333,dynamic_load,"quickBuffUI obj = Util.Load(""MainGame/prefabs/QuickUI/actionBuffPrefab"", todayStat.transform, Vector3.zero).GetComponent<quickBuffUI>();"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,352,hierarchy_lookup,"slot[i].transform.FindChild(""effect"").gameObject.SetActive(true);"
Assets/MainGame/Script/UI/ui_etc/infoCard.cs,375,hierarchy_lookup,"GameObject effect = slot[i].transform.FindChild(""effect"").gameObject;"
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,44,tween_transform,transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,69,tween_transform,"transform.localPosition = new Vector3(0, -84, 0);"
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,73,tween_transform,"transform.localPosition = new Vector3(84, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,77,tween_transform,"transform.localPosition = new Vector3(0, 84, 0);"
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,81,tween_transform,"transform.localPosition = new Vector3(-84, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,139,tween_transform,"transform.localPosition = new Vector3(xPos, yPos,0);"
Assets/MainGame/Script/UI/ui_etc/miniRunner.cs,155,tween_transform,"transform.localPosition = new Vector3(xPos, yPos, 0);"
Assets/MainGame/Script/UI/ui_etc/perfectTimer.cs,14,tween_transform,"scale.transform.localScale = new Vector3(2, 2, 1);"
Assets/MainGame/Script/UI/ui_etc/perfectTimer.cs,15,tween_transform,"GameUITweenScale.Begin(scale, remainTime, new Vector3(0.1f,  0.1f, 1));"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,51,tween_transform,"transform.localPosition = new Vector3(400 + (20 * slot), (66 * slot), 0);"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,77,tween_transform,"effect.transform.localScale = new Vector3(0.3f, 0.3f, 1);"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,78,tween_transform,"GameUITweenAlpha.Begin(effect.gameObject, 0.4f, 1).ResetToBeginning();"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,79,tween_transform,"GameUITweenScale.Begin(effect.gameObject, 0.4f, new Vector3(0.87f, 0.87f, 1)).ResetToBeginning();"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,99,tween_transform,"GameUITweenPosition.Begin(gameObject, 0.2f, new Vector3((20 * type) - 50, (66 * type), 0));"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,101,tween_transform,"GameUITweenPosition.Begin(gameObject, 0.1f, new Vector3((20 * type), (66 * type), 0));"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,116,tween_transform,"GameUITweenPosition.Begin(gameObject, 0.1f, new Vector3((20 * type) - 50, (66 * type), 0));"
Assets/MainGame/Script/UI/ui_etc/pitchingSelectButton.cs,118,tween_transform,"GameUITweenPosition.Begin(gameObject, 0.2f, new Vector3((20 * type) + 500, (66 * type), 0));"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,26,hierarchy_lookup,"logo[i] = teamObj[i].transform.Find(""logo"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,27,hierarchy_lookup,"teamName[i] = teamObj[i].transform.Find(""teamLabel"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,29,hierarchy_lookup,"Transform scoreTrans = teamObj[i].transform.Find(""score"");"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,40,hierarchy_lookup,"Transform statTrans = teamObj[i].transform.Find(""stat"");"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,51,hierarchy_lookup,"indicator[i] = teamObj[i].transform.Find(""indicator"").gameObject;"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,81,tween_transform,"logo[0].transform.localScale = new Vector2(0.75f, 0.75f);"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,82,tween_transform,"logo[1].transform.localScale = new Vector2(0.75f, 0.75f);"
Assets/MainGame/Script/UI/ui_etc/scoreboard.cs,127,tween_transform,"cur.transform.position = score[bTopInning ? 0 : 1, (inning - 1)].transform.position;"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,30,camera_coordinates,public Camera captureCamera;
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,135,dynamic_load,"GameObject skillAnim = Util.Load(""MainGame/prefabs/skillUI/skill"" + skillID, front.transform, Vector3.zero);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,140,tween_transform,"skillAnim.transform.localScale = new Vector3(100, 100, 100);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,141,hierarchy_lookup,"textPos = skillAnim.transform.Find(""Root"");//.FindChild(""root"").FindChild(""text_01"").FindChild(""position"").transform;"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,144,hierarchy_lookup,"Transform skillPos = textPos.Find(""root"").Find(""text_01"").Find(bLeftPosition?""left"":""right"").transform;"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,145,reparenting,skillStot.transform.parent = skillPos;
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,146,tween_transform,skillStot.transform.localScale = Vector3.one;
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,147,tween_transform,skillStot.transform.localPosition = Vector3.zero;
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,153,tween_transform,"transform.localPosition = new Vector3(bLeftPosition == true ? leftInitPos : rightInitPos, 0, 0);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,158,tween_transform,"GameUITweenAlpha.Begin(backSpr, 0.2f, 1);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,161,tween_transform,"GameUITweenPosition.Begin(gameObject, backUITime, new Vector3(bLeftPosition == true ? leftPos : rightPos, 0, 0));"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,164,"hierarchy_lookup,tween_transform","GameUITween tweener = bg.transform.Find(""spr"").GetComponent<GameUITween>();"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,167,input_gate,tweener.enabled = true;
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,173,tween_transform,"GameUITweenPosition.Begin(skillStot.gameObject, spineWaitTime - 0.05f, new Vector3((bLeftPosition == true ?55:-55), 52, 0));"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,199,camera_coordinates,"setCature(captureCamera, Color.white);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,200,tween_transform,GameUITween tween = catureTexture.gameObject.GetComponent<GameUITween>();
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,211,tween_transform,"GameUITweenPosition.Begin(gameObject, 0.2f, new Vector3(bLeftPosition == true ? leftInitPos : rightInitPos, 0, 0));"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,212,tween_transform,"GameUITweenAlpha.Begin(backSpr, 0.2f, 0);"
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,251,reparenting,skillStot.transform.parent = front.transform;
Assets/MainGame/Script/UI/ui_etc/skillUISetter.cs,252,tween_transform,"skillStot.transform.localPosition = new Vector3(bLeftPosition?-250:250, 52, 0);"
